Stare Time: 30-Sep-2019 02:43:07
    Time    Current       EPUg       EPUp        U50        U90         Fx         Fy      SizeX      SizeY     BL11I0  InjectEff      CH11   CH12   CH13   CH14   CH15   CH16   CH17   CH21   CH22   CH23   CH24   CH25   CH26   CH27
02:50:19    359.044      21.50      28.00      24.30      30.00     776.19     433.39     138.14      56.58      65.81       0.00     -0.87   0.31   0.64  -1.49   1.11  -1.97   1.27   0.38   1.94  -1.14  -0.24  -0.15  -0.47  -0.44 
02:50:24    358.973      21.50      28.00      24.30      30.00     747.25     439.23     136.09      60.67      64.16       0.00     -0.95  -0.21  -0.34   0.42  -0.13  -1.85  -1.39  -0.09   1.04  -1.92   1.18  -0.94  -0.21  -1.25 
02:50:29    358.895      21.50      28.00      24.30      30.00     771.19     435.80     137.26      64.28      65.79       0.00     -1.48   0.12   1.36   1.38  -1.79  -0.11   1.67  -0.89   1.21  -1.65  -0.68  -1.02  -0.90   0.02 
02:50:35    358.827      21.50      28.00      24.30      30.00     754.85     437.89     135.45      66.26      64.93       0.00     -0.42  -1.58   1.63  -0.35   1.74  -0.52  -0.61   0.46  -0.99  -0.32  -0.63  -0.07   0.20  -0.76 
02:50:40    358.757      21.50      28.00      24.30      30.00     744.67     440.15     133.65      79.76      63.15       0.00      1.97   0.22   0.47  -1.92   1.66   0.48  -0.29  -1.65  -0.86  -1.02  -1.22  -1.46   0.58  -1.29 
02:50:46    358.690      21.50      28.00      24.30      30.00     743.83     441.31     134.51      62.21      64.57       0.00     -1.42  -0.08  -1.76   1.03  -0.10   0.76  -0.83  -1.53   0.87   0.98  -0.72   1.43  -0.25   1.51 
02:50:51    358.621      21.50      28.00      24.30      30.00     755.26     438.80     135.39      71.23      64.60       0.00      1.13   0.41  -0.43   0.59   1.93  -0.29   1.51  -1.60   0.51  -0.79  -0.03   0.97   0.96  -0.75 
02:50:56    358.551      21.50      28.00      24.30      30.00     760.84     437.64     136.30      63.91      65.40       0.00      0.89  -0.38   0.12  -1.31   0.79  -0.66   1.27  -0.69  -0.59  -0.40   1.94  -1.19  -1.60   0.79 
02:51:02    358.481      21.50      28.00      24.30      30.00     760.36     437.55     136.30      63.91      64.07       0.00     -1.84   0.33  -1.18   0.11   1.02  -0.43   0.90  -0.91  -1.44  -1.23  -0.86  -1.54  -1.76   0.88 
02:51:07    358.411      21.50      28.00      24.30      30.00     776.61     434.97     137.25      65.38      65.72       0.00      1.99  -0.91   1.67  -1.81   1.09   1.08   0.50   0.60   0.94  -1.13  -1.28  -0.25  -1.63   1.07 
02:51:12    358.342      21.50      28.00      24.30      30.00     775.61     433.97     137.30      67.54      65.46       0.00     -0.23  -1.49  -0.87   0.30   1.85   0.74   0.04   0.94   0.35  -1.95  -0.39   0.05  -1.87  -0.05 
02:51:18    358.269      21.50      28.00      24.30      30.00     756.17     438.30     136.00      60.51      65.25       0.00      1.73  -1.10   0.97   0.25  -1.57   0.64   0.70  -1.08   0.34   1.90  -1.13   0.96   1.78  -1.83 
02:51:23    358.199      21.50      28.00      24.30      30.00     765.85     436.06     136.93      57.92      64.93       0.00     -0.46   0.98   1.76  -1.34  -0.60   0.35  -0.77   1.47   0.22   1.93  -1.07   1.42  -0.34  -0.57 
02:51:28    358.131      21.50      28.00      24.30      30.00     762.93     436.56     136.89      58.37      64.71       0.00      0.29  -0.55   0.65  -0.72  -1.46   1.53  -1.57   1.16   0.37   1.66   1.32  -2.00   0.64  -1.18 
02:51:33    358.056      21.50      28.00      24.30      30.00     763.35     436.47     137.03      58.37      64.83       0.00      1.53  -0.79  -1.61  -1.65  -0.56  -1.53   0.09   0.39   0.34  -1.04   0.56  -1.96   1.57   0.24 
02:51:39    357.987      21.50      28.00      24.30      30.00     772.85     434.97     137.17      72.04      64.87       0.00     -0.36   0.80  -0.14  -0.21   1.53   1.91   0.37   0.48   0.76  -2.00  -1.85   1.11   1.69   0.59 
02:51:44    357.915      21.50      28.00      24.30      30.00     757.09     437.38     136.12      60.36      63.64       0.00      0.52   0.29   0.48  -1.69  -1.27  -0.59  -1.53   1.46  -0.37   1.32  -0.52   1.46  -0.87  -0.53 
02:51:50    357.841      21.50      28.00      24.30      30.00     767.60     436.47     137.24      60.80      65.51       0.00      1.52  -0.30  -1.73   1.76  -1.26   1.94  -1.36   1.46   0.57  -0.78  -1.91   1.80   0.28  -0.97 
02:51:55    357.771      21.50      28.00      24.30      30.00     748.16     439.47     135.74      62.21      64.68       0.00     -1.34  -0.24  -1.28  -1.72  -0.49  -0.20  -0.65  -0.32  -1.35  -1.39   1.65  -1.14   1.62   1.64 
02:52:00    357.702      21.50      28.00      24.30      30.00     750.51     440.22     135.22      62.07      64.69       0.00     -0.10  -0.36   1.93   0.88  -1.05  -1.19   0.77  -1.64   1.55  -0.50   0.62  -0.18  -0.51   0.17 
02:52:06    357.632      21.50      28.00      24.30      30.00     741.25     440.97     135.22      62.07      64.41       0.00      0.42  -1.37   1.26  -0.92  -1.07   1.06  -0.06  -1.77  -1.33   1.98   1.17  -0.03   0.96  -1.43 
02:52:11    357.567      21.50      28.00      24.30      30.00     734.74     442.72     134.37      63.40      63.62       0.00     -1.84  -1.40   1.02  -0.91  -1.37  -0.91  -1.58  -1.58   0.08  -1.17  -1.54   1.08   1.55  -1.47 
02:52:16    357.496      21.50      28.00      24.30      30.00     773.11     434.55     137.98      65.00      65.59       0.00      1.00  -0.19   0.92   1.01   0.99   1.09   1.01   0.93  -0.44   1.99  -1.88   1.11   1.60  -1.04 
02:52:22    357.427      21.50      28.00      24.30      30.00     758.27     437.72     136.08      58.53      64.76       0.00     -1.89   1.80  -0.20  -1.58  -0.66   1.05  -0.48   0.37   0.02   1.17   0.78   0.97   1.85   0.32 
02:52:27    357.360      21.50      28.00      24.30      30.00     745.01     440.39     135.06      65.70      64.42       0.00      1.86   2.00  -0.92   0.31  -1.63  -1.59   1.03  -1.32  -1.26  -1.28   0.29   0.19  -0.26   1.72 
02:52:32    357.288      21.50      28.00      24.30      30.00     766.93     435.89     137.14      65.41      65.38       0.00     -0.85  -0.04  -0.71  -0.17  -1.95   1.28   1.79  -1.11  -0.14  -1.76   1.18  -0.07   1.58   1.21 
02:52:38    357.219      21.50      28.00      24.30      30.00     758.01     437.48     136.15      59.18      64.01       0.00     -1.43  -0.68  -1.72  -1.69   1.42  -0.74  -1.24   0.58   0.83  -0.27   1.51   1.59  -1.40  -0.68 
02:52:43    357.149      21.50      28.00      24.30      30.00     755.60     438.15     135.57      64.34      64.94       0.00      0.05   1.58  -1.99   1.80  -0.73  -0.61   0.26  -0.62   0.08  -0.66  -1.33  -0.20  -1.01   1.17 
02:52:48    357.077      21.50      28.00      24.30      30.00     758.68     437.98     136.37      59.00      64.50       0.00      1.84  -0.10  -1.31   0.78  -0.75  -0.65  -1.28   1.84  -1.09   0.98   1.50  -1.61  -1.83   1.68 
02:52:54    357.009      21.50      28.00      24.30      30.00     738.49     441.40     133.80      72.35      63.30       0.00      1.69   1.59  -1.61   1.56  -1.22   0.61  -1.13  -1.67  -0.15  -1.74  -1.30  -1.40  -1.28   1.26 
02:52:59    356.940      21.50      28.00      24.30      30.00     756.85     438.06     136.27      59.44      64.73       0.00      1.00   1.78   0.72  -1.64  -1.59   1.08  -2.00   1.33  -0.65   1.50  -1.96  -1.03   1.13  -1.17 
02:53:04    356.871      21.50      28.00      24.30      30.00     744.50     439.98     136.27      59.44      64.09       0.00      0.80  -1.65   1.31  -0.27  -0.77   1.35  -0.17  -1.68  -1.57   1.93   0.46  -0.88  -1.78  -0.43 
02:53:09    356.805      21.50      28.00      24.30      30.00     747.75     440.05     135.28      63.27      64.45       0.00     -1.30  -0.44  -0.43  -1.25  -0.57  -0.81  -1.60   0.24  -1.29  -1.46  -1.19  -1.96   1.42   0.43 
02:53:15    356.733      21.50      28.00      24.30      30.00     769.53     436.39     137.81      57.24      65.08       0.00     -1.87  -1.68   1.30   0.78  -1.63  -1.38   1.24   1.11  -1.21   0.93   1.35   1.80  -1.10   0.44 
02:53:20    356.658      21.50      28.00      24.30      30.00     779.95     433.55     137.97      60.21      63.38       0.00     -1.85   0.13  -0.06  -0.07  -1.98  -1.72   0.27   1.87   1.08   1.91  -1.06  -0.62   1.42  -1.73 
02:53:25    356.589      21.50      28.00      24.30      30.00     744.84     440.56     135.12      64.07      64.46       0.00      0.22   0.69  -0.02   0.62  -1.19  -1.27   1.44  -1.91  -1.08   1.12  -0.20   0.09   1.03   0.59 
02:53:31    356.520      21.50      28.00      24.30      30.00     762.10     438.30     137.17      58.11      64.85       0.00      1.00   0.67  -0.33  -1.53  -0.74  -1.49   0.82   0.74  -1.84   1.50   0.60   1.91  -1.14  -1.10 
