Stare Time: 24-Sep-2019 02:06:13
 Time    Current        Gap      Phase         Fx         Fy      SizeX      SizeY     BL11I0  InjectEff  CH11   CH12   CH13   CH14   CH15   CH16   CH17   CH21   CH22   CH23   CH24   CH25   CH26   CH27
02:43    325.345      21.50      28.00     749.84     439.06     140.28      60.54      21.90       0.00  0.22  -0.02   0.44   0.63  -0.56  -0.17  -0.10  -0.45  -0.66  -0.65  -0.31   0.18  -0.40  -0.40 
02:43    325.279      21.50      28.00     771.77     436.30     142.33      53.37      21.68       0.00  0.22  -0.02   0.44   0.63  -0.56  -0.17  -0.10  -0.45  -0.66  -0.65  -0.31   0.35   0.80   0.78 
02:43    325.229      21.50      28.00     772.20     435.64     140.05      56.13      21.91       0.00  0.83  -0.65  -0.81  -0.10   0.03  -0.14   0.70   0.93   0.56  -0.10  -0.98   0.35   0.80   0.78 
02:43    325.184      21.50      28.00     751.34     439.64     140.18      56.18      21.91       0.00  0.92  -0.34  -0.47  -0.01  -0.68  -0.91  -0.32   0.23  -0.94   0.62   0.27  -0.72  -0.71   0.98 
02:43    325.131      21.50      28.00     752.01     439.40     140.00      61.41      21.93       0.00  0.16  -0.28   0.27  -0.04  -0.01   0.65   0.52  -0.75  -0.92   0.42   0.30  -0.23   0.53   0.14 
02:43    325.077      21.50      28.00     752.25     438.89     140.64      55.52      21.82       0.00 -0.65  -0.47  -0.20  -0.06   0.60   0.26  -0.68   0.10   0.53   0.68  -0.42   0.99  -0.98  -0.98 
02:43    325.010      21.50      28.00     755.84     439.98     139.75      59.76      21.98       0.00 -0.21  -0.13  -0.98  -0.66   0.37   0.36  -0.73  -0.93  -0.81   0.38   0.68  -0.95  -0.34   0.64 
02:44    324.942      21.50      28.00     760.43     438.73     139.34      59.40      21.92       0.00 -0.46   0.46  -0.43   0.60  -0.21   0.81   0.78  -0.47  -0.40  -0.93  -0.44   0.21   0.49  -0.68 
02:44    324.877      21.50      28.00     755.60     438.56     139.34      59.40      21.92       0.00 -0.50   0.60   0.89  -0.46   0.95   0.45  -0.07  -0.30   0.77  -0.89   0.34   0.44  -0.32   0.04 
02:44    324.807      21.50      28.00     767.77     437.22     141.37      53.64      21.86       0.00  0.25   0.56  -0.42  -0.55  -0.65  -0.75   0.83   0.42   0.53   0.01   0.07  -0.12  -0.15  -0.14 
02:44    324.738      21.50      28.00     744.75     440.56     139.09      60.53      22.01       0.00 -0.84   0.66   0.42  -0.94   0.76   0.32  -0.56  -0.65  -0.41  -0.69   0.21   0.97   0.39   0.04 
02:44    324.679      21.50      28.00     744.91     440.56     139.94      57.22      21.95       0.00 -0.84   0.66   0.42  -0.94   0.76   0.32  -0.56  -0.65  -0.41  -0.69   0.21   0.97   0.97  -0.20 
02:44    324.628      21.50      28.00     749.34     440.65     140.31      57.68      21.96       0.00 -0.11   0.39  -0.53  -0.00   0.17   0.69  -0.59  -0.21  -0.01   0.25   0.96   0.34   0.97  -0.20 
02:44    324.584      21.50      28.00     749.42     439.89     140.75      56.61      21.82       0.00 -0.51  -0.77  -0.34  -0.89  -0.23   0.30  -0.17  -0.83  -0.68   0.83  -0.74  -0.30   0.34   0.65 
02:44    324.533      21.50      28.00     764.60     437.98     141.82      54.54      21.83       0.00  0.28  -0.66  -0.18   0.96  -0.08  -0.95   0.83   0.32   0.03   0.95  -0.59  -0.97   0.79  -0.96 
02:44    324.477      21.50      28.00     764.69     437.38     141.34      59.37      21.87       0.00  0.28  -0.08  -0.97   0.84   0.75   0.91   0.69   0.09  -0.68   0.91   0.46   0.05   0.57   0.88 
02:44    324.427      21.50      28.00     761.10     437.31     141.96      53.24      21.80       0.00 -0.01  -0.08  -0.97   0.84   0.75   0.91   0.69   0.09  -0.68   0.91   0.46   0.05   0.57   0.88 
02:44    324.377      21.50      28.00     770.11     435.89     142.13      55.41      23.67       0.00 -0.52   0.43   0.13  -0.76  -0.09  -0.35   0.62   0.78   0.66   0.50  -0.63   0.43  -0.13   0.46 
02:44    324.328      21.50      28.00     769.86     436.06     141.67      58.60      21.78       0.00  0.04   0.16  -0.39  -0.44   0.72   0.80   0.98   0.12   0.28  -0.36  -0.17   0.40  -0.18  -0.64 
02:44    324.275      21.50      28.00     747.68     436.73     139.92      57.13      21.96       0.00 -0.48   0.52   0.41  -0.09   0.20   0.36  -0.82  -0.13   0.43  -0.40   0.32   0.65   0.90   0.94 
02:44    324.214      21.50      28.00     748.01     440.31     139.86      62.26      21.90       0.00 -0.48   0.52   0.41  -0.09   0.20   0.36  -0.82  -0.13   0.43  -0.40   0.32  -0.56  -0.98   0.95 
02:45    324.164      21.50      28.00     753.34     439.14     139.99      62.07      21.83       0.00 -0.32  -0.26   0.37   0.41   0.74   0.24   0.55  -0.90  -0.09  -0.41   0.63  -0.56  -0.98   0.95 
02:45    324.118      21.50      28.00     757.59     437.81     139.99      62.07      21.34       0.00 -0.82  -0.81  -0.96   0.92   0.71   0.98   0.15  -0.54   0.86  -0.47  -0.56   0.85   0.79   0.78 
02:45    324.071      21.50      28.00     751.84     439.55     140.71      56.81      21.93       0.00 -0.56   0.44   0.67   0.12  -0.49   0.50  -0.12  -0.72   0.83  -0.02   0.35   0.37  -0.03   0.00 
02:45    324.013      21.50      28.00     751.77     438.89     140.65      54.87      22.01       0.00 -0.56   0.44   0.67   0.12  -0.49  -0.51  -0.54   0.78   0.52  -0.18   0.03   0.34   0.95  -0.40 
02:45    323.966      21.50      28.00     759.93     438.06     139.99      58.83      21.94       0.00  0.19  -0.08  -1.00  -0.77   0.13  -0.51  -0.54   0.78   0.52  -0.18   0.03   0.34   0.95  -0.40 
02:45    323.918      21.50      28.00     751.34     439.40     140.34      58.55      22.01       0.00  0.93  -0.52  -0.68  -0.06   0.75  -0.83   0.03  -0.09  -0.78  -0.68   0.03  -0.36   0.82   0.57 
02:45    323.870      21.50      28.00     764.02     437.98     141.57      55.73      21.87       0.00  0.27  -0.38   0.65  -0.41  -0.46   0.04   0.03   0.83  -0.20  -0.87   0.29   0.28  -0.95   0.03 
02:45    323.817      21.50      28.00     740.75     438.06     138.91      57.74      22.23       0.00  0.17   0.91  -0.21   0.22  -0.44  -0.73  -0.87  -0.90   0.54   0.60   0.10  -0.54  -0.30   0.83 
02:45    323.747      21.50      28.00     765.19     437.81     141.51      54.12      21.84       0.00  0.69  -0.07  -0.58  -0.40   0.13  -0.06   0.83   0.00   0.93  -0.06   0.95   0.23   0.33  -0.36 
02:45    323.681      21.50      28.00     757.43     437.81     140.73      60.36      21.94       0.00 -0.27  -0.82  -0.41   0.83   0.54  -0.34   0.10   0.12  -0.68  -0.55  -0.71  -0.93   0.90  -0.81 
02:45    323.616      21.50      28.00     766.52     437.31     141.79      54.69      21.85       0.00  0.28   0.56  -0.70  -0.74   0.66  -0.23   0.39   0.49   0.66  -0.43  -0.83   0.51   0.34  -0.39 
02:45    323.543      21.50      28.00     769.19     436.30     141.82      54.14      21.79       0.00 -0.85   0.57   0.71   0.59  -0.87  -0.73   0.50   0.95   0.42  -0.56  -0.11  -0.29  -0.94  -0.75 
02:45    323.481      21.50      28.00     753.09     437.64     140.15      61.10      21.67       0.00 -0.85   0.57   0.71   0.59  -0.87  -0.73   0.50   0.95   0.42  -0.56  -0.19  -0.70  -0.86   0.15 
02:45    323.434      21.50      28.00     753.17     439.23     141.56      53.80      21.62       0.00  0.71  -0.31   0.41   0.73  -0.06  -0.61   0.59  -0.73  -0.34  -0.72  -0.19  -0.70  -0.86   0.15 
02:45    323.383      21.50      28.00     765.36     437.14     141.59      53.86      21.58       0.00 -0.07  -0.48  -0.91   0.90  -0.98  -0.72   0.85   0.59   0.09   0.02   0.24   0.74   0.84   0.50 
02:46    323.337      21.50      28.00     762.19     436.90     141.59      53.86      21.63       0.00  0.84  -0.75  -0.16  -0.28   0.46   0.22   0.33   0.27  -0.53   0.34   0.59  -0.81  -0.67   0.00 
02:46    323.280      21.50      28.00     763.10     437.38     141.59      53.86      21.60       0.00  0.84  -0.75  -0.61  -0.81  -0.65   0.66   0.14   0.35  -0.61   0.70  -0.08   0.30  -0.95   0.83 
02:46    323.232      21.50      28.00     763.44     437.89     141.62      58.00      21.56       0.00 -0.92  -0.48  -0.61  -0.81  -0.65   0.66   0.14   0.35  -0.61   0.70  -0.08   0.30  -0.95   0.83 
02:46    323.185      21.50      28.00     761.76     437.64     141.31      58.11      20.70       0.00  0.14   0.17   0.41  -0.80  -0.56   0.88  -0.03   0.40  -0.66  -0.23   0.08  -0.33  -0.56  -0.33 
02:46    323.137      21.50      28.00     757.43     438.15     140.70      55.87      21.70       0.00  0.50   0.30   0.56  -0.89  -0.69   0.70  -0.67   0.76  -0.89   0.78   0.79  -0.39  -0.68  -0.85 
02:46    323.083      21.50      28.00     762.69     438.15     141.27      56.95      21.61       0.00 -0.79   0.57  -0.51  -0.22   0.06  -0.25  -0.07   0.64  -0.53  -0.39  -0.75  -0.37  -0.34  -0.79 
02:46    323.017      21.50      28.00     743.01     438.73     139.16      58.84      21.77       0.00  0.58   0.03  -0.10  -0.16   0.15  -0.94  -0.50  -1.00  -0.09  -0.48  -0.02  -0.41  -0.88  -0.45 
02:46    322.952      21.50      28.00     750.42     440.89     140.05      59.83      21.55       0.00 -0.16   0.77   0.45   0.17   0.36   0.39   0.13  -0.47  -0.45   0.29   0.58   0.86  -0.77   0.11 
02:46    322.888      21.50      28.00     746.33     440.39     139.44      57.77      21.38       0.00  0.29  -0.08   0.99  -0.23   0.22  -0.52  -0.95   0.31  -0.81   0.02   0.43   0.31  -0.73   0.33 
02:46    322.823      21.50      28.00     744.00     440.97     139.38      57.67      21.36       0.00 -0.97  -0.43   0.19  -0.78   0.61  -0.95  -0.98  -0.24  -0.66   0.05  -0.51  -0.17   0.50   0.08 
02:46    322.757      21.50      28.00     746.09     440.73     139.58      59.66      21.31       0.00  0.49  -0.47  -0.07  -0.63  -0.27   0.46  -0.89  -0.76  -0.23  -0.48  -0.18  -0.68   0.09  -0.99 
02:46    322.692      21.50      28.00     743.59     440.80     139.09      57.50      21.42       0.00 -0.13   0.94  -0.36  -0.19  -0.29  -0.88  -0.65  -0.86   0.67   0.41   0.99   0.29  -0.96  -0.00 
02:46    322.630      21.50      28.00     754.42     440.31     140.42      56.36      21.34       0.00  0.18  -0.87  -0.17   0.85  -0.76   0.05   0.11  -0.43   0.23  -0.13   0.88  -0.93  -0.07   0.29 
02:47    322.570      21.50      28.00     758.43     438.73     140.42      56.36      21.17       0.00  0.18  -0.87  -0.17   0.85  -0.76   0.51  -0.22   0.03   0.31  -0.06  -0.29   0.44   0.46  -0.93 
02:47    322.520      21.50      28.00     758.94     438.89     140.42      56.36      21.24       0.00 -0.16  -0.61   0.71  -1.00  -0.71   0.51  -0.22   0.03   0.31  -0.06  -0.29   0.44   0.46  -0.93 
02:47    322.473      21.50      28.00     753.93     439.06     141.27      55.80      21.11       0.00 -0.53  -0.14   0.31  -0.62   0.72  -0.74   0.27  -0.55   0.47  -0.64  -0.32  -0.18   0.83  -0.07 
02:47    322.424      21.50      28.00     767.02     437.64     141.50      55.52      21.03       0.00 -0.04  -0.27   0.46   0.72  -0.57   0.02   0.99  -0.11   0.65   0.85  -0.91  -0.77  -0.80   0.72 
02:47    322.367      21.50      28.00     758.27     437.64     140.58      59.61      21.18       0.00  0.72  -0.01   0.56   0.95   0.51   0.97  -0.79   0.50   0.60  -0.67  -0.63  -0.68  -0.60   0.67 
02:47    322.303      21.50      28.00     758.10     439.40     139.34      57.95      21.17       0.00  0.77  -0.47  -0.63  -0.34   0.21   0.01  -0.89  -0.65  -0.12  -0.45   0.74   0.35   0.33   0.75 
02:47    322.237      21.50      28.00     759.59     438.89     141.01      54.82      21.05       0.00  0.57   0.03   0.03  -0.34   0.58   0.21  -0.71   0.90   0.60  -0.24   0.12   0.11   0.06   0.70 
02:47    322.174      21.50      28.00     760.10     437.55     141.48      54.37      21.00       0.00  0.57   0.03   0.03  -0.34   0.58   0.21  -0.71   0.90   0.60  -0.24   0.12   0.11   0.06  -0.56 
02:47    322.125      21.50      28.00     763.27     437.81     140.05      57.81      19.06       0.00 -0.45  -0.30  -0.61  -0.52  -0.87  -0.35  -0.83   0.95   0.86  -0.80  -0.69   0.09   0.09  -0.56 
02:47    322.081      21.50      28.00     749.58     439.89     140.08      57.34      18.80       0.00  0.05   0.46   0.45   0.28   0.44   0.89  -0.98   0.40  -0.47   0.64   0.79   0.75   0.22  -0.61 
02:47    322.034      21.50      28.00     760.26     438.80     140.78      56.17      19.01       0.00  0.01   0.91  -0.46  -0.06   0.92  -0.69   0.21   0.81  -0.55  -0.15   0.94  -0.15   0.36  -0.03 
02:47    321.978      21.50      28.00     757.09     438.56     140.62      56.87      18.98       0.00  0.01   0.91  -0.46  -0.06   0.92  -0.69   0.21   0.81  -0.49  -0.05  -0.62  -0.85  -0.22   0.76 
02:47    321.927      21.50      28.00     757.09     438.64     142.02      53.70      19.01       0.00  0.52  -0.55  -0.30  -0.54   0.39  -0.34  -0.43   0.49  -0.49  -0.05  -0.62  -0.85  -0.22   0.76 
02:47    321.879      21.50      28.00     768.18     436.13     141.34      56.27      18.98       0.00 -0.12  -0.56  -0.54   0.18   0.69  -0.33  -0.13   0.87   0.92   0.89  -0.75  -0.32  -0.71  -0.98 
02:47    321.832      21.50      28.00     761.44     437.64     140.78      65.47      19.02       0.00 -0.46   0.96   0.98  -0.20   0.37   0.93   0.99  -0.26  -0.84  -0.33  -0.10  -0.04  -0.78   0.69 
02:48    321.778      21.50      28.00     761.27     437.64     140.78      65.47      19.00       0.00  0.53   0.68  -0.92  -0.73  -0.99   0.77  -0.06   0.86  -0.13  -0.14   0.39   0.05   0.96   0.58 
02:48    321.709      21.50      28.00     763.68     436.64     141.61      54.63      19.03       0.00 -0.26   0.33   0.19   0.82  -0.97   0.02  -0.40   0.94   0.58  -0.64   0.01  -0.16  -0.75  -0.45 
02:48    321.641      21.50      28.00     756.43     437.81     140.80      55.51      19.11       0.00 -0.77  -0.01   0.70   0.77   0.18  -0.62   0.21  -0.10   0.86   0.05   0.67  -0.22  -0.33   0.65 
02:48    321.574      21.50      28.00     753.34     438.64     140.67      56.34      19.15       0.00 -0.48  -0.69   0.27  -0.79  -0.81  -0.62  -0.39   0.50  -0.91  -0.98   0.17   0.71   0.97   0.44 
02:48    321.517      21.50      28.00     751.34     439.31     139.99      57.84      18.98       0.00 -0.48  -0.69   0.27  -0.79  -0.81  -0.62  -0.39   0.50  -0.91  -0.98   0.17   0.71   0.97   0.95 
02:48    321.471      21.50      28.00     751.17     439.81     140.53      58.88      18.95       0.00  0.04   0.40  -0.97   0.81   0.57   0.25  -0.26  -0.15  -0.26   0.60   0.86  -0.08  -0.29   0.95 
02:48    321.422      21.50      28.00     753.84     439.14     140.11      58.62      18.95       0.00 -0.17   0.95   0.62   0.95  -0.26  -0.73   0.56  -0.08  -0.80  -0.09   0.39  -0.17  -0.26  -0.38 
02:48    321.377      21.50      28.00     751.34     439.31     140.50      56.10      19.08       0.00 -0.49   0.29  -0.11  -0.62  -0.61  -0.37  -0.92   0.53  -0.76  -0.21   0.53  -0.96  -0.04   0.88 
02:48    321.323      21.50      28.00     751.09     436.56     141.74      57.89      18.95       0.00 -0.49   0.29  -0.11  -0.62  -0.61  -0.37  -0.92  -0.20   0.80  -0.92  -0.35  -0.93   0.13  -0.59 
02:48    321.274      21.50      28.00     769.44     435.72     141.08      54.05      19.01       0.00 -0.55  -0.92  -0.49  -0.47   0.58   0.61   0.74  -0.20   0.80  -0.92  -0.35  -0.93   0.13  -0.59 
02:48    321.224      21.50      28.00     764.19     436.47     141.82      53.99      18.30       0.00 -0.30  -0.37   0.03  -0.77  -0.23  -0.00  -0.53   0.82   0.97  -0.02  -0.86   0.32   0.45  -0.59 
02:48    321.179      21.50      28.00     760.02     437.48     140.97      57.32      18.99       0.00 -0.27  -0.83  -0.88   0.03   0.56   0.66   0.69  -0.70   0.32   0.38   0.42   0.26   0.51  -0.70 
02:48    321.125      21.50      28.00     759.59     438.64     140.54      57.47      19.05       0.00  0.08   0.99   0.28   0.66  -0.17   0.23  -0.31  -0.21   0.37   0.38  -0.60   0.32  -0.71  -0.80 
02:48    321.057      21.50      28.00     744.09     440.73     139.21      57.22      19.29       0.00 -0.23   0.47   0.45  -0.88   0.91  -0.83  -0.94  -0.13   0.51  -0.26   0.95   0.12   0.87   0.87 
02:49    320.993      21.50      28.00     753.02     440.22     139.21      57.22      19.06       0.00  0.59   0.45   0.91   0.85   0.40  -0.24   0.68  -0.91   0.74   0.22  -0.24  -0.29   0.20   0.24 
02:49    320.934      21.50      28.00     752.51     439.89     139.97      57.76      19.14       0.00  0.59   0.45   0.26   0.27  -0.57  -0.72  -0.13  -0.16  -0.83  -0.23   0.48  -0.95   0.64   0.17 
02:49    320.888      21.50      28.00     749.00     439.98     139.75      58.95      19.13       0.00 -0.57   0.30   0.26   0.27  -0.57  -0.72  -0.13  -0.16  -0.83  -0.23   0.48  -0.95   0.64   0.17 
02:49    320.842      21.50      28.00     748.67     440.31     139.91      58.89      19.86       0.00 -0.03  -0.61   0.81   0.39   0.34  -0.24  -0.70   0.33  -0.88  -0.72   0.93   0.18  -0.27   0.03 
02:49    320.794      21.50      28.00     755.09     439.72     140.51      60.62      19.12       0.00  0.53   0.42   0.16  -0.59   0.78   0.91   0.59  -0.70  -0.34   0.82  -0.05   0.72   0.25  -0.62 
02:49    320.741      21.50      28.00     762.02     437.98     141.25      55.77      19.04       0.00 -0.49  -0.52  -0.55   0.98   0.31   0.06   0.29   0.15   0.43   0.46  -0.30  -0.36   0.34   0.08 
02:49    320.672      21.50      28.00     762.69     437.38     141.68      54.15      19.18       0.00 -0.18  -0.30  -0.58  -0.01   0.31  -0.96   0.24   0.59   0.35   0.89   0.58  -0.60  -0.55   0.31 
02:49    320.607      21.50      28.00     763.51     437.38     140.93      58.22      19.11       0.00 -0.27  -0.17  -0.13   0.26   0.85  -0.11  -0.23   0.89  -0.28  -0.50  -0.98  -0.77  -0.21  -0.25 
02:49    320.545      21.50      28.00     763.77     438.06     139.44      58.79      19.32       0.00 -0.27  -0.17  -0.13   0.26   0.85  -0.11  -0.23  -0.65   0.23  -0.94  -0.67   0.92  -0.16  -0.07 
02:49    320.496      21.50      28.00     747.42     440.56     140.78      57.49      19.25       0.00  0.84  -0.22   0.42   0.38  -0.07  -0.68  -0.15  -0.65   0.23  -0.94  -0.67   0.92  -0.16  -0.07 
02:49    320.450      21.50      28.00     757.85     439.14     140.41      57.69      19.20       0.00 -0.55   0.67   0.55   0.05  -0.39   0.36   0.93  -0.66   0.11   0.54  -0.50   0.83   0.24   0.41 
02:49    320.399      21.50      28.00     765.68     438.06     141.64      56.83      19.18       0.00  0.76  -0.06  -0.66  -0.49  -0.11   0.84   0.83  -0.50   0.84  -0.29  -0.04   0.30  -0.82  -0.65 
02:49    320.342      21.50      28.00     771.28     435.80     142.37      53.20      19.32       0.00 -0.60   0.05   0.41  -0.28  -0.13  -0.52   0.54   0.96   0.53   0.81  -0.29  -0.85   0.12  -0.84 
02:49    320.278      21.50      28.00     756.75     436.39     140.64      58.13      19.34       0.00  0.61  -0.66  -0.38  -0.15   0.23   0.68   0.34   0.00  -0.82   0.59   0.26   0.24   0.90   0.95 
02:50    320.212      21.50      28.00     754.01     439.06     140.64      58.13      19.39       0.00  0.96  -0.70  -0.28  -0.51  -0.82  -0.09  -0.47   0.58  -0.89   0.31   0.81  -0.16   0.52   0.80 
02:50    320.151      21.50      28.00     757.43     438.56     140.38      56.12      19.37       0.00  0.59  -0.89  -0.98   0.83  -0.70  -0.70   0.75  -0.40  -0.53   0.99  -0.47  -0.91   0.65  -0.45 
02:50    320.086      21.50      28.00     757.09     438.97     140.33      58.85      19.36       0.00  0.23  -0.56   0.09   0.06  -0.70  -0.12   0.39  -0.55  -0.32  -0.42  -0.81   0.24  -0.89  -0.94 
02:50    320.022      21.50      28.00     756.85     439.14     140.43      54.93      19.42       0.00  0.42  -0.78  -0.54  -0.94   0.35   0.49  -0.92   0.12   0.86   0.31  -0.26  -0.75  -0.33   0.68 
02:50    319.958      21.50      28.00     747.17     439.55     139.51      60.37      19.46       0.00 -0.76   0.13  -0.39  -0.72  -0.21   0.68  -0.81  -0.91  -0.24  -0.56  -0.45  -0.74  -0.65   0.27 
02:50    319.891      21.50      28.00     753.34     440.05     140.54      58.41      19.42       0.00  0.71   0.61  -0.60   0.51   0.89   1.00  -0.66   0.15   0.07   0.67  -0.01  -0.35   0.71  -0.05 
02:50    319.833      21.50      28.00     758.43     439.14     140.67      54.99      19.42       0.00  0.71   0.61  -0.60   0.51   0.89   1.00  -0.66   0.31  -0.45   0.10   0.55  -0.74  -0.08   0.60 
02:50    319.786      21.50      28.00     758.43     438.15     140.81      61.21      19.34       0.00  0.70   0.17  -0.38  -0.66  -0.95  -0.56   0.18   0.31  -0.45   0.10   0.55  -0.74  -0.08   0.60 
02:50    319.738      21.50      28.00     758.10     437.81     140.62      58.86      18.88       0.00  0.14  -0.17   0.39   0.62   0.19   0.64   0.07   0.12  -0.72   0.45  -0.97  -0.60   0.24  -0.15 
02:50    319.691      21.50      28.00     759.43     437.64     140.91      55.21      19.39       0.00  0.02   0.03  -0.41   0.57  -0.27   0.87  -0.60   0.51   0.84  -0.14  -0.47   1.00   0.13   0.77 
02:50    319.638      21.50      28.00     756.60     438.80     140.53      59.79      19.36       0.00  0.42   0.69  -0.73   0.50  -0.12  -0.65   0.55  -0.09  -0.77  -0.83  -0.57  -0.68   0.43   0.80 
02:50    319.575      21.50      28.00     753.43     439.23     140.49      56.26      19.43       0.00  0.39  -0.20   0.14   0.45  -0.80  -0.28  -0.64   0.50  -0.13  -0.72  -0.45   0.32   0.53   0.45 
02:50    319.508      21.50      28.00     753.67     439.14     140.32      57.48      19.41       0.00  0.04  -0.74   0.39   0.31  -0.81  -0.59  -0.37   0.23  -0.64  -0.82  -0.68   0.41  -0.81   0.07 
02:51    319.446      21.50      28.00     751.92     439.72     140.32      57.48      19.49       0.00  0.07   0.02   0.53  -0.18   0.56  -0.76   0.13  -0.13  -0.27  -0.84   0.79   0.79  -0.26   0.38 
02:51    319.387      21.50      28.00     759.68     438.89     140.78      58.77      19.40       0.00  0.07   0.02   0.53  -0.18   0.56   0.63   0.03  -0.04   0.28  -0.45   0.14  -0.75   0.01  -0.79 
02:51    319.340      21.50      28.00     759.93     437.64     139.99      57.65      19.46       0.00  0.96   0.11  -0.39   0.17   0.42   0.63   0.03  -0.04   0.28  -0.45   0.14  -0.75   0.01  -0.79 
02:51    319.295      21.50      28.00     748.76     439.40     140.08      56.98      19.06       0.00 -0.50  -0.21  -0.58  -0.83   0.95   0.24  -0.28  -0.56  -0.53   0.77   0.28   0.87   0.21  -0.12 
02:51    319.247      21.50      28.00     757.35     439.40     140.94      55.19      19.55       0.00 -0.33   0.49  -0.50   0.27   0.72  -0.56  -0.84   0.78   0.86  -0.22   0.07   0.76  -0.48  -0.65 
02:51    319.194      21.50      28.00     758.17     438.22     140.79      57.95      19.37       0.00 -0.52   0.40   0.15  -0.28  -0.04  -0.32   0.32   0.26  -0.92   0.07  -0.87  -0.30   0.17   0.84 
02:51    319.131      21.50      28.00     758.43     438.15     140.42      59.31      19.39       0.00 -0.37   0.45  -0.83   0.46   0.80   0.37   0.40  -0.17  -0.34   0.29   0.15   0.22  -0.27  -0.59 
02:51    319.064      21.50      28.00     758.77     438.15     140.39      55.63      19.47       0.00 -0.78  -0.99   0.25   0.14   0.57  -0.74   0.11   0.07   0.39  -0.89   0.55  -0.20   0.22  -0.93 
02:51    318.999      21.50      28.00     755.93     438.80     140.61      55.25      19.53       0.00 -0.30  -0.56   1.00   0.33  -0.66   0.06  -0.92   0.79   0.33   0.62  -0.39   0.43   0.04   0.52 
02:51    318.937      21.50      28.00     743.75     439.72     139.15      58.49      19.60       0.00  0.92   0.63   0.39   0.12   0.36  -0.85  -0.59  -0.12  -0.90   0.62  -0.47  -0.38   0.95  -0.11 
02:51    318.871      21.50      28.00     760.84     438.97     141.19      57.99      19.44       0.00 -0.27  -0.63   0.59   0.50   0.07  -0.07   0.71   0.16  -0.59  -0.27   0.94   0.35  -0.31  -0.81 
02:51    318.806      21.50      28.00     764.86     437.81     141.48      55.00      19.35       0.00  0.66  -0.53  -0.97  -0.63  -0.69   0.68   0.07   0.22   0.25   0.02  -0.39  -0.65   0.53  -0.84 
02:51    318.735      21.50      28.00     764.26     437.72     141.47      54.18      19.36       0.00  0.62   0.94  -0.34   0.14  -0.18  -0.26  -0.20   0.87   0.78   0.14  -0.21  -0.49   0.51  -0.40 
02:52    318.672      21.50      28.00     763.44     435.80     141.47      54.18      19.27       0.00 -0.13   0.79   0.44  -0.52   0.93   0.75   0.67   0.89   0.66  -0.88  -0.53  -0.37  -0.38  -0.54 
02:52    318.604      21.50      28.00     764.60     435.89     141.21      54.23      19.43       0.00 -0.06   0.02   0.77   0.48   0.03  -0.95   0.77   0.38   0.60   0.98  -0.61  -0.60   0.03   0.42 
02:52    318.536      21.50      28.00     762.02     437.38     141.44      56.01      19.38       0.00 -0.97   0.31  -0.67   0.20  -0.30  -0.39   0.62  -0.09  -0.13   0.43  -0.69  -0.59   0.16  -0.57 
02:52    318.472      21.50      28.00     752.59     438.73     140.27      57.71      19.48       0.00 -0.83  -0.61  -0.71   0.68   0.01  -0.03   0.18  -0.45  -0.76   0.55   0.96   0.01  -0.65  -0.55 
02:52    318.412      21.50      28.00     773.19     435.96     142.70      52.79      19.43       0.00 -0.83  -0.61  -0.71   0.68   0.01  -0.03   0.18  -0.45   0.90   0.97  -0.07   0.23   0.55  -0.20 
02:52    318.367      21.50      28.00     772.94     435.89     139.67      58.47      19.52       0.00 -0.92   0.20  -1.00   0.53  -0.42   0.39   0.92   0.56   0.90   0.97  -0.07   0.23   0.55  -0.20 
02:52    318.319      21.50      28.00     747.17     440.39     139.95      58.43      18.32       0.00 -0.80   0.11   0.89  -0.74  -0.69  -0.16  -0.32  -0.56  -0.78  -0.18  -0.20   0.01   0.02  -0.23 
02:52    318.273      21.50      28.00     757.76     439.14     140.96      55.18      19.53       0.00  0.74  -0.92  -0.93  -0.44  -0.11   0.24  -0.91   0.55   0.38  -0.39   0.04  -0.48  -0.37   0.55 
02:52    318.220      21.50      28.00     755.93     438.64     140.47      57.31      19.54       0.00  0.56   0.52   0.39   0.51   0.82  -0.01   0.11  -0.18   0.98  -0.30  -0.55   0.68   0.98  -0.60 
02:52    318.155      21.50      28.00     755.35     438.22     141.21      58.47      19.45       0.00 -0.97  -0.47   0.07  -0.65   0.76   0.34  -0.27   0.91  -0.86  -0.52  -0.31  -0.95   0.33  -0.27 
02:52    318.093      21.50      28.00     748.33     438.47     139.53      59.57      19.55       0.00  0.85  -0.23   0.60   0.04   0.82  -0.16   0.02  -0.51  -0.55   0.78  -0.28   0.28  -0.45   0.56 
02:52    318.027      21.50      28.00     750.51     440.48     140.23      60.49      19.57       0.00  0.71  -0.51   0.31   0.97  -0.56   0.68  -0.15  -0.57  -0.28   0.21  -0.81   0.66  -0.61  -0.23 
02:52    317.968      21.50      28.00     751.17     438.80     140.52      61.88      19.53       0.00  0.20   0.81   0.65   0.56   0.73   0.45   0.21   0.38  -0.89   0.04  -0.69   0.33   0.94   0.65 
02:53    317.904      21.50      28.00     750.51     438.80     140.52      61.88      19.52       0.00 -0.70  -0.71   0.89  -0.45  -0.06   0.99   0.08  -0.78  -0.92  -0.21   0.79  -0.25   0.15  -0.50 
02:53    317.841      21.50      28.00     750.09     440.22     139.86      57.29      19.51       0.00  0.37  -0.52  -0.81   0.85   0.08  -0.91  -0.91   0.52  -0.98  -0.27   0.28  -0.26  -0.33   0.32 
